IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.1.30,60512,192.168.1.190,80,6,7.0,268,2239,5,6,27,241,1,ddos
192.168.1.31,55364,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,51134,192.168.1.194,80,6,7.0,104,60,2,1,18,6725,1,ddos
192.168.1.30,59758,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,37532,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,35562,192.168.1.152,80,6,7.0,513,3812,5,7,27,181,1,xss
192.168.1.33,34012,192.168.1.152,80,6,7.0,553,3812,6,7,27,20,1,injection
192.168.1.36,57168,192.168.1.152,80,6,7.0,480,3812,5,7,27,69,1,injection
192.168.1.30,56262,192.168.1.152,80,6,7.0,112,60,2,1,18,25,1,injection
192.168.1.30,58538,192.168.1.152,80,6,7.0,481,3812,5,7,27,2877,1,injection
192.168.1.30,60218,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,39854,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,60648,192.168.1.195,80,6,7.0,458,2163,5,5,27,417,1,injection
192.168.1.30,39966,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.33,50496,192.168.1.152,80,6,7.0,493,3760,5,6,27,16,1,password
192.168.1.33,34764,192.168.1.152,80,6,7.0,491,3760,5,6,27,88,1,password
192.168.1.38,39984,192.168.1.190,80,6,7.0,580,2525,6,6,27,2963,1,ddos
192.168.1.184,443,192.168.1.31,33006,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,57088,192.168.1.190,80,6,7.0,517,2239,5,6,27,45,1,scanning
192.168.1.36,34922,192.168.1.152,80,6,7.0,843,3760,5,6,27,111,1,injection
192.168.1.31,47970,192.168.1.184,443,6,91.0,112,0,2,0,18,100,1,ddos
192.168.1.79,47024,239.255.255.250,15600,17,0.0,126,0,2,0,0,1252880,0,Benign
192.168.1.36,54656,192.168.1.190,80,6,7.0,798,2239,6,6,27,98,1,injection
192.168.1.36,57380,192.168.1.152,80,6,7.0,654,3752,3,6,25,30,1,injection
192.168.1.33,55412,192.168.1.184,443,6,91.0,1080,2215,8,8,31,174,1,injection
192.168.1.193,65084,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10251,1,backdoor
192.168.1.193,58460,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10169,1,backdoor
192.168.1.33,51774,192.168.1.195,80,6,7.0,480,696,5,4,27,251,1,injection
192.168.1.37,8080,192.168.1.193,49249,6,131.0,208,200,2,1,24,56,0,Benign
192.168.1.30,53604,192.168.1.190,80,6,7.0,706,104,3,2,24,402,1,ddos
192.168.1.30,44026,52.59.177.21,80,6,7.178,575,12815,6,12,27,1521,1,injection
192.168.1.38,56986,192.168.1.152,80,6,7.0,482,3812,5,7,27,766,1,password
192.168.1.184,443,192.168.1.31,35794,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,36572,176.28.50.165,80,6,7.0,526,2622,6,6,27,967,1,xss
192.168.1.33,38236,192.168.1.1,53,17,5.0,108,108,2,2,0,29,1,injection
192.168.1.30,35000,192.168.1.190,80,6,7.0,112,60,2,1,18,18,1,scanning
192.168.1.31,38516,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,dos
192.168.1.33,46688,192.168.1.190,80,6,7.0,529,2239,5,6,27,30,1,password
192.168.1.31,39078,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,49384,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,44668,192.168.1.190,80,6,7.0,570,2239,6,6,27,281,1,xss
192.168.1.152,80,192.168.1.31,45770,6,7.0,52,52,1,1,17,50,0,Benign
192.168.1.30,38126,18.184.104.180,80,6,7.0,801,12815,5,12,27,2741,1,injection
192.168.1.36,40140,192.168.1.152,80,6,7.0,514,3812,5,7,27,134,1,xss
192.168.1.36,52600,192.168.1.190,80,6,7.0,538,2239,5,6,27,61,1,injection
192.168.1.31,43200,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.35,52868,192.168.1.152,80,6,7.0,514,3812,5,7,27,0,1,password
192.168.1.31,55812,192.168.1.190,80,6,7.0,60,0,1,0,2,0,1,ddos
192.168.1.36,49916,192.168.1.184,443,6,91.0,1169,2215,8,8,31,397,1,injection
192.168.1.33,56078,192.168.1.152,80,6,7.0,498,3760,5,6,27,972,1,injection
192.168.1.35,53910,192.168.1.190,80,6,7.0,542,2239,5,6,27,84,1,xss
192.168.1.79,45523,192.168.1.255,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.33,39734,192.168.1.195,80,6,7.0,458,2203,5,6,27,456,1,injection
192.168.1.184,443,192.168.1.30,36714,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.184,443,192.168.1.31,33542,6,91.0,89,0,1,0,25,0,0,Benign
192.168.1.33,55952,192.168.1.184,443,6,91.0,1167,7589,10,11,31,362,1,injection
192.168.1.35,35812,192.168.1.195,80,6,7.0,458,2163,5,5,27,320,1,xss
192.168.1.30,53934,192.168.1.190,80,6,7.0,112,60,2,1,18,32,1,injection
192.168.1.33,39980,192.168.1.152,80,6,7.0,720,3760,5,6,27,52,1,injection
192.168.1.30,60054,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.36,56734,192.168.1.152,80,6,7.0,871,112,5,2,27,623,1,injection
192.168.1.36,33818,192.168.1.190,80,6,7.0,541,2239,5,6,27,330,1,injection
192.168.1.31,56166,192.168.1.190,80,6,7.0,511,2239,5,6,27,143,1,injection
192.168.1.30,34326,18.184.104.180,80,6,7.0,603,12763,3,11,27,1331,1,injection
192.168.1.184,443,192.168.1.31,55452,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.184,443,192.168.1.31,41788,6,91.0,52,52,1,1,17,47,0,Benign
192.168.1.30,52522,192.168.1.152,80,6,7.0,747,3760,5,6,27,34,1,injection
192.168.1.31,36654,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.30,33550,192.168.1.152,80,6,7.0,510,3760,5,6,27,61,1,injection
192.168.1.30,45700,192.168.1.190,80,6,7.0,370,2135,2,4,26,1432,1,injection
192.168.1.36,45550,192.168.1.190,80,6,7.0,621,2239,6,6,27,435,1,xss
192.168.1.33,39362,192.168.1.195,80,6,7.0,180,684,4,4,27,374,1,injection
192.168.1.190,80,192.168.1.30,45056,6,7.0,52,0,1,0,17,0,0,Benign
192.168.1.30,41363,192.168.1.1,53,17,5.0,67,67,1,1,0,16,1,dos
192.168.1.35,40400,192.168.1.190,80,6,7.0,526,2239,5,6,27,100,1,injection
192.168.1.30,41868,192.168.1.184,443,6,91.0,112,60,2,1,18,62,1,ddos
192.168.1.193,49490,192.168.1.33,8080,6,131.0,1440,1200,30,30,22,10051,1,backdoor
192.168.1.190,25194,156.154.64.10,53,17,5.178,73,157,1,1,0,13,0,Benign
192.168.1.184,443,192.168.1.30,46606,6,91.0,905,0,11,0,25,58268,0,Benign
192.168.1.31,33264,192.168.1.184,443,6,91.0,1026,2010,9,6,26,1430,1,ddos
192.168.1.30,53292,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,41312,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.30,41364,192.168.1.184,443,6,91.0,112,60,2,1,18,25,1,ddos
192.168.1.38,55416,192.168.1.152,80,6,7.0,532,3812,5,7,27,74,1,ddos
192.168.1.38,39992,192.168.1.152,80,6,7.0,715,3760,5,6,27,171,1,ddos
192.168.1.38,41130,192.168.1.152,80,6,7.0,481,3760,5,6,27,5465,1,password
192.168.1.31,54080,192.168.1.1,53,17,5.0,71,0,1,0,0,0,1,dos
192.168.1.30,34246,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.37,4444,192.168.1.193,49231,6,0.0,208,200,2,1,24,60,0,Benign
192.168.1.36,35310,52.59.177.21,80,6,7.178,565,12815,5,12,27,1748,1,injection
192.168.1.36,35874,192.168.1.190,80,6,7.0,534,2239,5,6,27,13,1,xss
192.168.1.30,33576,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,45930,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.30,41725,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.30,57246,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,49444,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,38718,192.168.1.190,80,6,7.0,337,112,3,2,26,14,1,injection
192.168.1.30,55440,192.168.1.184,443,6,91.0,112,60,2,1,18,2,1,ddos
192.168.1.33,35154,192.168.1.184,443,6,91.0,1115,7589,9,11,31,129,1,injection
192.168.1.33,55396,192.168.1.152,80,6,7.0,501,3760,5,6,27,137,1,injection
192.168.1.31,54300,192.168.1.152,80,6,7.0,483,3760,5,6,27,134,1,injection
192.168.1.180,33752,192.0.32.59,43,6,170.0,284,806,5,5,27,540,0,Benign
192.168.1.33,51664,192.168.1.190,80,6,7.0,556,2239,5,6,27,84,1,password
192.168.1.38,40482,192.168.1.152,80,6,7.0,594,3812,6,7,27,137,1,password
192.168.1.30,56212,192.168.1.184,443,6,91.0,958,2010,8,6,26,70,1,ddos
192.168.1.38,43444,192.168.1.190,80,6,7.0,556,2239,5,6,27,330,1,ddos
192.168.1.79,34968,239.255.255.250,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.31,53549,192.168.1.1,53,17,5.0,67,67,1,1,0,2,1,dos
192.168.1.184,443,192.168.1.31,35562,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.79,36827,192.168.1.255,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.30,60068,192.168.1.190,80,6,7.0,521,2239,5,6,27,31,1,ddos
192.168.1.193,51793,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10129,1,backdoor
192.168.1.184,443,192.168.1.30,58028,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.31,60080,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.35,33314,192.168.1.152,80,6,7.0,502,3812,5,7,27,75,1,xss
192.168.1.31,60690,192.168.1.195,80,6,7.0,430,696,5,4,27,32,1,password
192.168.1.31,32816,192.168.1.184,443,6,91.0,822,2516,6,13,26,28573,1,ddos
192.168.1.31,55548,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,password
192.168.1.30,48984,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.33,36338,192.168.1.152,80,6,7.0,807,3812,5,7,27,64,1,injection
192.168.1.30,56138,192.168.1.190,80,6,7.0,164,112,3,2,18,253,1,injection
192.168.1.31,50498,192.168.1.152,80,6,7.0,501,3760,5,6,27,139,1,ddos
192.168.1.195,51229,52.139.250.253,443,6,91.0,390,1082,5,5,27,505,0,Benign
192.168.1.37,8080,192.168.1.193,49260,6,131.0,208,200,2,1,24,62,0,Benign
192.168.1.190,80,192.168.1.30,42638,6,7.0,208,0,4,0,17,35961,0,Benign
192.168.1.36,44894,192.168.1.1,53,17,5.0,130,146,2,2,0,9,1,injection
192.168.1.33,49344,192.168.1.152,80,6,7.0,539,3760,5,6,27,103,1,password
192.168.1.195,59496,192.168.1.1,41952,6,7.0,518,4350,7,9,27,16,0,Benign
192.168.1.36,45008,192.168.1.195,80,6,7.0,458,2163,5,5,27,290,1,injection
192.168.1.36,41636,18.184.104.180,80,6,7.0,573,12815,6,12,27,1844,1,injection
192.168.1.30,58576,192.168.1.195,80,6,7.0,458,2163,5,5,27,244,1,injection
192.168.1.30,44894,192.168.1.152,80,6,7.0,858,3812,6,7,27,19,1,password
192.168.1.30,33926,192.168.1.190,80,6,7.0,156,2127,3,4,25,280,1,injection
192.168.1.36,57000,192.168.1.190,80,6,7.0,518,2179,4,5,27,339,1,xss
192.168.1.152,80,192.168.1.30,32888,6,7.0,3596,52,3,1,25,24,0,Benign
192.168.1.31,43264,192.168.1.1,53,17,5.0,130,322,2,2,0,14,1,ddos
192.168.1.35,56502,192.168.1.190,80,6,7.0,556,2525,5,6,27,1061,1,injection
192.168.1.36,58232,192.168.1.152,80,6,7.0,755,3752,4,6,27,285,1,injection
192.168.1.31,51908,192.168.1.194,80,6,7.0,268,240,5,4,18,22340,1,ddos
192.168.1.133,5353,224.0.0.251,5353,17,8.0,526,0,5,0,0,3995,0,Benign
192.168.1.184,443,192.168.1.30,47062,6,91.0,52,52,1,1,17,39,0,Benign
192.168.1.36,47398,192.168.1.190,80,6,7.0,563,2239,6,6,27,344,1,xss
192.168.1.180,55153,192.168.1.190,53,17,5.0,204,852,3,3,0,0,0,Benign
192.168.1.195,54074,192.168.1.1,41952,6,7.0,795,4374,10,12,27,743,0,Benign
192.168.1.31,36850,192.168.1.195,80,6,7.0,460,696,5,4,27,286,1,scanning
192.168.1.36,40368,18.184.104.180,80,6,7.0,613,12815,6,12,27,1422,1,injection
192.168.1.31,56629,192.168.1.1,53,17,5.126,150,274,2,2,0,12,1,mitm
192.168.1.194,80,192.168.1.30,39436,6,7.0,120,52,2,1,18,6104,0,Benign
192.168.1.190,37058,173.245.59.72,53,17,5.22,70,207,1,1,0,13,0,Benign
192.168.1.30,39270,192.168.1.184,80,6,7.0,506,323,6,4,27,45,1,ddos
192.168.1.184,443,192.168.1.30,51398,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,53972,192.168.1.190,80,6,7.0,112,60,2,1,18,7,1,injection
192.168.1.30,53747,192.168.1.1,53,17,5.0,51,51,1,1,0,2,1,injection
192.168.1.180,123,61.68.38.238,123,17,9.0,76,76,1,1,0,67,0,Benign
192.168.1.33,56560,192.168.1.152,80,6,7.0,585,3760,5,6,27,0,1,password
192.168.1.36,40878,192.168.1.195,80,6,7.0,458,2163,5,5,27,239,1,xss
192.168.1.35,46465,192.168.1.1,53,17,5.0,136,304,2,2,0,61,1,injection
192.168.1.35,59578,192.168.1.195,80,6,7.0,511,696,5,4,27,201,1,injection
192.168.1.31,59902,192.168.1.184,443,6,91.0,112,60,2,1,18,62,1,ddos
192.168.1.36,49618,192.168.1.190,80,6,7.0,597,2239,6,6,27,226,1,xss
192.168.1.184,443,192.168.1.30,42170,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.30,51270,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,55788,18.184.104.180,80,6,7.0,739,60,4,1,26,1446,1,injection
192.168.1.33,55258,192.168.1.190,80,6,7.0,615,2239,6,6,27,82,1,password
192.168.1.36,39822,192.168.1.190,80,6,7.0,580,2239,5,6,27,169,1,injection
192.168.1.30,34362,192.168.1.190,80,6,7.0,580,2239,5,6,27,635,1,password
192.168.1.30,59014,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.193,52835,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10265,1,backdoor
192.168.1.190,80,192.168.1.31,46392,6,7.0,60,52,1,1,18,16,0,Benign
192.168.1.79,35152,239.255.255.250,15600,17,0.0,63,0,1,0,0,0,0,Benign
192.168.1.30,58432,192.168.1.190,80,6,7.0,112,60,2,1,18,20,1,ddos
192.168.1.193,60892,192.168.1.195,5357,6,7.0,1202,2578,6,5,27,2,0,Benign
192.168.1.35,53082,192.168.1.195,80,6,7.0,458,2203,5,6,27,437,1,password
192.168.1.31,40820,192.168.1.152,80,6,7.0,503,3760,5,6,27,107,1,ddos
192.168.1.31,51540,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.33,38792,192.168.1.190,80,6,7.0,545,2239,5,6,27,54,1,injection
192.168.1.36,53798,192.168.1.190,80,6,7.0,514,2239,5,6,27,149,1,xss
192.168.1.35,36548,192.168.1.190,80,6,7.0,843,2239,5,6,27,78,1,password
192.168.1.30,57918,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.33,38486,52.59.177.21,80,6,7.178,492,12815,5,12,27,1694,1,injection
192.168.1.30,38634,192.168.1.1,53,17,5.0,71,71,1,1,0,0,1,ddos
192.168.1.33,55062,192.168.1.190,80,6,7.0,908,2239,5,6,27,52,1,injection
192.168.1.30,34620,192.168.1.195,80,6,7.0,430,696,5,4,27,32,1,injection
192.168.1.30,43176,192.168.1.190,80,6,7.0,636,2239,6,6,27,61,1,ddos
192.168.1.35,41132,192.168.1.195,80,6,7.0,458,2163,5,5,27,219,1,xss
192.168.1.184,443,192.168.1.30,36232,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.36,59084,192.168.1.190,80,6,7.0,960,2239,6,6,27,105,1,injection
192.168.1.36,39622,192.168.1.195,80,6,7.0,490,696,5,4,27,1085,1,xss
192.168.1.31,51162,192.168.1.190,80,6,7.0,112,60,2,1,18,14,1,ddos
192.168.1.31,48312,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.33,41996,192.168.1.152,80,6,7.0,366,3752,3,6,25,4,1,password
192.168.1.36,53912,192.168.1.190,80,6,7.0,906,112,5,2,27,213,1,xss
192.168.1.190,9296,193.108.91.240,53,17,5.0,81,123,1,1,0,6,0,Benign
192.168.1.195,62960,192.168.1.79,9197,6,7.0,473,3822,7,8,27,0,0,Benign
192.168.1.30,58062,192.168.1.190,80,6,7.0,459,52,4,1,26,385,1,injection
192.168.1.31,50124,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,36634,192.168.1.195,80,6,7.0,458,2163,5,5,27,233,1,password
192.168.1.36,52916,176.28.50.165,80,6,7.0,216,112,4,2,19,1090,1,injection
192.168.1.30,43512,192.168.1.184,443,6,91.0,1098,2074,11,6,26,4248,1,ddos
192.168.1.33,34380,192.168.1.195,80,6,7.0,458,2163,5,5,27,253,1,injection
192.168.1.36,36968,192.168.1.190,80,6,7.0,112,112,2,2,18,508,1,injection
192.168.1.190,80,192.168.1.30,47992,6,7.0,112,399,2,1,26,139,0,Benign
192.168.1.31,33562,192.168.1.190,80,6,7.0,541,2239,5,6,27,69,1,injection
192.168.1.30,35138,192.168.1.184,80,6,7.0,424,323,5,4,27,386,1,ddos
192.168.1.31,37150,192.168.1.195,80,6,7.0,458,2163,5,5,27,306,1,scanning
192.168.1.36,47408,192.168.1.190,80,6,7.0,566,2239,5,6,27,87,1,xss
192.168.1.31,58418,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.194,80,192.168.1.30,54540,6,7.0,60,104,1,2,18,6057,0,Benign
192.168.1.31,60372,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.30,55640,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.30,56026,192.168.1.190,80,6,7.0,112,112,2,2,18,380,1,ddos
192.168.1.36,36774,192.168.1.152,80,6,7.0,509,3760,5,6,27,18,1,xss
192.168.1.31,60630,192.168.1.152,80,6,7.0,104,52,2,1,17,20077,1,injection
192.168.1.30,58910,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,56680,6,91.0,1643,418,10,2,24,26642,0,Benign
192.168.1.30,45706,192.168.1.1,53,17,5.0,130,146,2,2,0,0,1,injection
192.168.1.38,40252,52.59.177.21,80,6,7.178,614,12867,7,13,27,1711,1,injection
192.168.1.195,0,224.0.0.22,0,2,82.0,736,0,18,0,0,498,0,Benign
192.168.1.31,45318,192.168.1.190,80,6,7.0,172,60,3,1,18,1030,1,ddos
192.168.1.30,40268,192.168.1.184,443,6,91.0,112,60,2,1,18,18,1,ddos
192.168.1.30,56564,192.168.1.1,53,17,5.0,130,146,2,2,0,84,1,dos
192.168.1.30,48740,176.28.50.165,80,6,7.0,526,2286,6,6,27,969,1,injection
192.168.1.184,443,192.168.1.31,36174,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.184,443,192.168.1.31,55712,6,91.0,52,52,1,1,17,6,0,Benign
192.168.1.36,59342,192.168.1.152,80,6,7.0,605,3812,6,7,27,177,1,injection
192.168.1.36,60858,192.168.1.190,80,6,7.0,818,2239,5,6,27,100,1,xss
192.168.1.33,53706,192.168.1.195,80,6,7.0,499,696,5,4,27,204,1,injection
192.168.1.30,44464,192.168.1.195,80,6,7.0,100,52,2,1,18,0,1,password
192.168.1.180,59362,192.0.32.59,43,6,170.0,286,846,5,5,27,571,0,Benign
192.168.1.36,53284,176.28.50.165,80,6,7.0,216,112,4,2,19,889,1,injection
192.168.1.30,47690,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.36,50878,192.168.1.190,80,6,7.0,52,52,1,1,16,60,1,xss
192.168.1.33,47214,192.168.1.1,53,17,5.0,130,146,2,2,0,7,1,injection
192.168.1.35,44432,192.168.1.195,80,6,7.0,458,2203,5,6,27,328,1,injection
192.168.1.36,53720,192.168.1.152,80,6,7.0,481,3760,5,6,27,35,1,xss
192.168.1.33,49976,192.168.1.184,443,6,91.0,1115,7589,9,11,31,368,1,injection
192.168.1.35,43766,192.168.1.184,443,6,91.0,1111,2163,9,7,31,248,1,injection
192.168.1.31,33644,192.168.1.190,80,6,7.0,216,2239,4,6,27,224,1,scanning
192.168.1.33,49798,192.168.1.195,80,6,7.0,458,2163,5,5,27,294,1,password
192.168.1.180,34958,192.0.32.59,43,6,170.0,286,808,5,5,27,539,0,Benign
192.168.1.36,58026,192.168.1.152,80,6,7.0,553,3760,5,6,27,123,1,injection
192.168.1.30,52612,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.31,44985,192.168.1.1,53,17,5.0,67,67,1,1,0,0,1,ddos
192.168.1.152,80,192.168.1.36,37378,6,7.0,3596,52,3,1,25,44,0,Benign
192.168.1.36,49500,18.184.104.180,80,6,7.0,652,12815,7,12,27,1800,1,injection
192.168.1.30,54002,192.168.1.195,80,6,7.0,458,2203,5,6,27,353,1,password
192.168.1.31,60802,192.168.1.195,80,6,7.0,706,696,5,4,27,213,1,password
192.168.1.31,54492,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,57258,192.168.1.190,80,6,7.0,514,2239,5,6,27,32,1,ddos
192.168.1.31,58972,192.168.1.184,443,6,91.0,890,1971,8,7,26,173,1,ddos
192.168.1.36,51060,192.168.1.184,443,6,91.0,1056,2215,8,8,31,156,1,injection
192.168.1.36,33140,52.59.177.21,80,6,7.178,735,12815,5,12,27,1709,1,injection
192.168.1.36,43000,192.168.1.190,80,6,7.0,508,2239,5,6,27,184,1,xss
192.168.1.31,49542,192.168.1.190,80,6,7.0,112,60,2,1,18,9,1,ddos
192.168.1.36,39566,192.168.1.152,80,6,7.0,525,3760,5,6,27,44,1,injection
192.168.1.30,38642,176.28.50.165,80,6,7.0,216,112,4,2,19,716,1,injection
192.168.1.30,49294,192.168.1.194,80,6,7.0,268,240,5,4,18,22691,1,ddos
192.168.1.33,53376,176.28.50.165,80,6,7.0,216,112,4,2,19,787,1,injection
192.168.1.36,53518,18.184.104.180,80,6,7.0,579,12815,6,12,27,1770,1,injection
192.168.1.31,60812,192.168.1.195,80,6,7.0,458,2163,5,5,27,246,1,password
192.168.1.38,51430,192.168.1.190,80,6,7.0,545,2239,5,6,27,173,1,ddos
192.168.1.31,44458,192.168.1.184,443,6,91.0,52,0,1,0,16,0,1,ddos
192.168.1.38,36106,192.168.1.152,80,6,7.0,544,3760,5,6,27,184,1,injection
192.168.1.36,34300,192.168.1.152,80,6,7.0,597,3760,5,6,27,142,1,injection
192.168.1.33,4444,192.168.1.193,49370,6,0.0,208,200,2,1,24,76,0,Benign
192.168.1.195,61841,192.168.1.1,49152,6,7.0,455,1255,6,6,27,0,0,Benign
192.168.1.33,60972,192.168.1.152,80,6,7.0,679,3760,5,6,27,48,1,injection
192.168.1.190,80,192.168.1.30,54434,6,7.0,60,52,1,1,18,2,0,Benign
192.168.1.30,53310,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.36,40242,192.168.1.190,80,6,7.0,535,2239,5,6,27,960,1,xss
192.168.1.35,58620,192.168.1.195,80,6,7.0,459,736,5,5,27,663,1,injection
192.168.1.33,57569,192.168.1.1,53,17,5.0,130,146,2,2,0,0,1,injection
192.168.1.33,35084,192.168.1.184,443,6,91.0,1351,2215,8,8,31,98,1,injection
192.168.1.31,33666,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.33,55566,192.168.1.190,80,6,7.0,621,2239,6,6,27,118,1,password
192.168.1.193,60257,192.168.1.33,80,6,7.0,1440,1200,30,30,22,10236,1,backdoor
192.168.1.36,44384,52.59.177.21,80,6,7.178,586,12815,6,12,27,1646,1,injection
192.168.1.195,56103,192.168.1.79,9197,6,7.0,344,3913,5,7,27,36,0,Benign
192.168.1.33,46650,192.168.1.152,80,6,7.0,484,3760,5,6,27,68,1,injection
192.168.1.31,48714,192.168.1.152,80,6,7.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.30,55676,6,91.0,52,0,1,0,17,0,0,Benign
192.168.1.31,35836,192.168.1.190,80,6,7.0,514,2239,5,6,27,14,1,ddos
192.168.1.38,44484,192.168.1.152,80,6,7.0,691,3708,5,5,27,730,1,injection
192.168.1.33,52866,52.59.177.21,80,6,7.178,552,12815,6,12,27,1638,1,injection
192.168.1.30,53010,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.31,51086,192.168.1.184,443,6,91.0,112,60,2,1,18,7,1,ddos
192.168.1.31,39536,192.168.1.152,80,6,7.0,164,112,3,2,19,280,1,injection
192.168.1.193,0,224.0.0.252,0,2,82.0,64,0,2,0,0,0,0,Benign
192.168.1.36,46594,192.168.1.195,80,6,7.0,458,2163,5,5,27,269,1,xss
192.168.1.1,53,192.168.1.31,50504,17,5.0,146,0,2,0,0,21,0,Benign
192.168.1.31,54726,192.168.1.190,80,6,7.0,616,2239,5,6,27,56,1,password
192.168.1.194,80,192.168.1.31,42400,6,7.0,180,104,3,2,18,18575,0,Benign
192.168.1.30,41646,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.195,54860,192.168.1.79,7678,6,0.0,52,92,1,2,18,39,0,Benign
192.168.1.31,41748,192.168.1.184,443,6,91.0,112,60,2,1,18,0,1,ddos
192.168.1.184,443,192.168.1.31,33290,6,91.0,52,52,1,1,17,57,0,Benign
192.168.1.31,33654,192.168.1.184,443,6,91.0,282,1855,3,9,26,26643,1,ddos
192.168.1.36,60874,192.168.1.190,80,6,7.0,520,2187,4,5,27,134,1,xss
192.168.1.36,47714,192.168.1.190,80,6,7.0,600,2239,6,6,27,41,1,xss
192.168.1.31,38916,192.168.1.190,80,6,7.0,112,60,2,1,18,0,1,injection
192.168.1.36,53784,192.168.1.152,80,6,7.0,884,3760,5,6,27,146,1,injection
192.168.1.36,41332,192.168.1.195,80,6,7.0,378,52,3,1,26,4552,1,injection
192.168.1.35,59150,192.168.1.195,80,6,7.0,430,696,5,4,27,43,1,password
192.168.1.30,54576,52.59.177.21,80,6,7.178,164,112,3,2,19,2391,1,injection
192.168.1.30,57476,192.168.1.184,443,6,91.0,958,3346,8,14,26,26874,1,ddos
192.168.1.184,443,192.168.1.31,44422,6,91.0,52,52,1,1,17,0,0,Benign
192.168.1.36,48482,192.168.1.195,80,6,7.0,765,696,5,4,27,244,1,injection
